depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,num_demands,num_cancellation_demands,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Boizenburg,2025-06-01,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.0862419605255127,14,18,68,0,18446.193230031626,5922.899891225788,0.228594136901429,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2025-06-01,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.0028238296508789062,7,18,68,0,7526.128398822531,3539.886267624758,0.7051011309097855,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2025-06-01,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.0031690597534179688,6,18,68,0,5834.7286619233855,3202.2780498040224,1.2029626258493675,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,600.1423950195312,0,36,278,0,0.0,0.0,0.0,1.0e100,true,Gurobi.Optimizer
VLP Boizenburg,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,117.93478989601135,7,36,113,0,8557.394643945136,4607.63685343103,0.9120864785167483,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,3.971323013305664,6,36,68,0,6758.672748527233,4090.7483249847473,1.4644777916265337,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,0.38167691230773926,0,102,278,0,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Boizenburg,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,4.622790098190308,16,102,113,0,5104.286177822979,1640.6574808078128,0.960841980562057,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,3.166538953781128,12,102,68,0,4017.4878700768286,1583.5416767055494,1.4262493179780893,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,0.05044412612915039,0,18,278,0,0.0,0.0,0.0,,true,Gurobi.Optimizer
